State Imports by NAICS Commodities,,,,
Current date: 11/14/2018 6:42 PM (Eastern Standard Time),,,,
State,Commodity,Country,Time,Customs Value (Gen) ($US)
Kentucky,315 Apparel & Accessories,World Total,2009,"1,864,994,841"
Kentucky,315 Apparel & Accessories,World Total,2010,"1,942,148,765"
Kentucky,315 Apparel & Accessories,World Total,2011,"2,091,882,240"
Kentucky,315 Apparel & Accessories,World Total,2012,"2,330,137,529"
Kentucky,315 Apparel & Accessories,World Total,2013,"2,124,057,617"
Kentucky,315 Apparel & Accessories,World Total,2014,"1,752,882,076"
Kentucky,315 Apparel & Accessories,World Total,2015,"1,621,732,754"
Kentucky,315 Apparel & Accessories,World Total,2016,"1,436,492,280"
Kentucky,315 Apparel & Accessories,World Total,2017,"1,247,624,265"
Kentucky,316 Leather & Allied Products,World Total,2008,"412,852,456"
Kentucky,316 Leather & Allied Products,World Total,2009,"316,662,959"
Kentucky,316 Leather & Allied Products,World Total,2010,"413,910,618"
Kentucky,316 Leather & Allied Products,World Total,2011,"419,950,443"
Kentucky,316 Leather & Allied Products,World Total,2012,"373,245,488"
Kentucky,316 Leather & Allied Products,World Total,2013,"431,094,636"
Kentucky,316 Leather & Allied Products,World Total,2014,"649,917,379"
Kentucky,316 Leather & Allied Products,World Total,2015,"704,211,080"
Kentucky,316 Leather & Allied Products,World Total,2016,"574,095,732"
Kentucky,316 Leather & Allied Products,World Total,2017,"661,038,491"
Kentucky,321 Wood Products,World Total,2008,"93,066,081"
Kentucky,321 Wood Products,World Total,2009,"63,720,040"
Kentucky,321 Wood Products,World Total,2010,"100,303,624"
Kentucky,321 Wood Products,World Total,2011,"110,189,039"
Kentucky,321 Wood Products,World Total,2012,"134,642,269"
Kentucky,321 Wood Products,World Total,2013,"141,378,802"
Kentucky,321 Wood Products,World Total,2014,"156,093,360"
Kentucky,321 Wood Products,World Total,2015,"155,809,710"
Kentucky,321 Wood Products,World Total,2016,"159,150,003"
Kentucky,321 Wood Products,World Total,2017,"197,889,645"
Kentucky,322 Paper,World Total,2008,"346,334,704"
Kentucky,322 Paper,World Total,2009,"274,687,043"
Kentucky,322 Paper,World Total,2010,"277,940,735"
Kentucky,322 Paper,World Total,2011,"325,191,135"
Kentucky,322 Paper,World Total,2012,"257,480,297"
Kentucky,322 Paper,World Total,2013,"274,184,209"
Kentucky,322 Paper,World Total,2014,"212,143,673"
Kentucky,322 Paper,World Total,2015,"212,924,699"
Kentucky,322 Paper,World Total,2016,"205,901,365"
Kentucky,322 Paper,World Total,2017,"212,831,456"
Kentucky,"323 Printed Matter And Related Products, Nesoi",World Total,2008,"114,629,594"
Kentucky,"323 Printed Matter And Related Products, Nesoi",World Total,2009,"85,185,957"
Kentucky,"323 Printed Matter And Related Products, Nesoi",World Total,2010,"98,525,634"
Kentucky,"323 Printed Matter And Related Products, Nesoi",World Total,2011,"112,211,240"
Kentucky,"323 Printed Matter And Related Products, Nesoi",World Total,2012,"120,734,094"
Kentucky,"323 Printed Matter And Related Products, Nesoi",World Total,2013,"92,182,290"
Kentucky,"323 Printed Matter And Related Products, Nesoi",World Total,2014,"93,756,769"
Kentucky,"323 Printed Matter And Related Products, Nesoi",World Total,2015,"127,957,252"
Kentucky,"323 Printed Matter And Related Products, Nesoi",World Total,2016,"196,548,180"
Kentucky,"323 Printed Matter And Related Products, Nesoi",World Total,2017,"178,021,710"
Kentucky,324 Petroleum & Coal Products,World Total,2008,"22,080,584"
Kentucky,324 Petroleum & Coal Products,World Total,2009,"22,160,622"
Kentucky,324 Petroleum & Coal Products,World Total,2010,"37,248,689"
Kentucky,324 Petroleum & Coal Products,World Total,2011,"44,409,921"
Kentucky,324 Petroleum & Coal Products,World Total,2012,"41,660,549"
Kentucky,324 Petroleum & Coal Products,World Total,2013,"55,308,095"
Kentucky,324 Petroleum & Coal Products,World Total,2014,"48,536,743"
Kentucky,324 Petroleum & Coal Products,World Total,2015,"34,354,840"
Kentucky,324 Petroleum & Coal Products,World Total,2016,"27,147,555"
Kentucky,324 Petroleum & Coal Products,World Total,2017,"29,488,265"
Kentucky,325 Chemicals,World Total,2008,"2,693,837,604"
Kentucky,325 Chemicals,World Total,2009,"3,091,475,926"
Kentucky,325 Chemicals,World Total,2010,"4,569,139,965"
Kentucky,325 Chemicals,World Total,2011,"5,477,142,363"
Kentucky,325 Chemicals,World Total,2012,"6,055,909,026"
Kentucky,325 Chemicals,World Total,2013,"6,900,317,692"
Kentucky,325 Chemicals,World Total,2014,"6,158,940,321"
Kentucky,325 Chemicals,World Total,2015,"6,305,391,947"
Kentucky,325 Chemicals,World Total,2016,"8,065,851,251"
Kentucky,325 Chemicals,World Total,2017,"12,210,361,423"
Kentucky,326 Plastics & Rubber Products,World Total,2008,"438,092,431"
Kentucky,326 Plastics & Rubber Products,World Total,2009,"391,026,174"
Kentucky,326 Plastics & Rubber Products,World Total,2010,"530,330,388"
Kentucky,326 Plastics & Rubber Products,World Total,2011,"560,125,733"
Kentucky,326 Plastics & Rubber Products,World Total,2012,"717,670,171"
Kentucky,326 Plastics & Rubber Products,World Total,2013,"739,615,208"
Kentucky,326 Plastics & Rubber Products,World Total,2014,"737,802,541"
Kentucky,326 Plastics & Rubber Products,World Total,2015,"833,548,217"
Kentucky,326 Plastics & Rubber Products,World Total,2016,"718,678,470"
Kentucky,326 Plastics & Rubber Products,World Total,2017,"727,804,445"
Kentucky,327 Nonmetallic Mineral Products,World Total,2008,"192,782,428"
Kentucky,327 Nonmetallic Mineral Products,World Total,2009,"123,792,270"
Kentucky,327 Nonmetallic Mineral Products,World Total,2010,"164,114,921"
Kentucky,327 Nonmetallic Mineral Products,World Total,2011,"235,941,010"
Kentucky,327 Nonmetallic Mineral Products,World Total,2012,"266,831,266"
Kentucky,327 Nonmetallic Mineral Products,World Total,2013,"275,596,591"
Kentucky,327 Nonmetallic Mineral Products,World Total,2014,"274,823,994"
Kentucky,327 Nonmetallic Mineral Products,World Total,2015,"255,206,078"
Kentucky,327 Nonmetallic Mineral Products,World Total,2016,"219,161,316"
Kentucky,327 Nonmetallic Mineral Products,World Total,2017,"225,222,205"
Kentucky,331 Primary Metal Mfg,World Total,2008,"1,163,186,423"
Kentucky,331 Primary Metal Mfg,World Total,2009,"632,541,339"
Kentucky,331 Primary Metal Mfg,World Total,2010,"1,148,380,830"
Kentucky,331 Primary Metal Mfg,World Total,2011,"1,133,044,562"
Kentucky,331 Primary Metal Mfg,World Total,2012,"1,162,310,961"
Kentucky,331 Primary Metal Mfg,World Total,2013,"1,210,492,310"
Kentucky,331 Primary Metal Mfg,World Total,2014,"1,463,611,301"
Kentucky,331 Primary Metal Mfg,World Total,2015,"1,332,035,382"
Kentucky,331 Primary Metal Mfg,World Total,2016,"1,376,192,161"
Kentucky,331 Primary Metal Mfg,World Total,2017,"1,474,861,610"
Kentucky,"332 Fabricated Metal Products, Nesoi",World Total,2008,"994,484,727"
Kentucky,"332 Fabricated Metal Products, Nesoi",World Total,2009,"791,442,839"
Kentucky,"332 Fabricated Metal Products, Nesoi",World Total,2010,"951,680,232"
Kentucky,"332 Fabricated Metal Products, Nesoi",World Total,2011,"1,014,831,055"
Kentucky,"332 Fabricated Metal Products, Nesoi",World Total,2012,"1,228,646,869"
Kentucky,"332 Fabricated Metal Products, Nesoi",World Total,2013,"1,232,747,159"
Kentucky,"332 Fabricated Metal Products, Nesoi",World Total,2014,"1,393,345,660"
Kentucky,"332 Fabricated Metal Products, Nesoi",World Total,2015,"1,514,547,238"
Kentucky,"332 Fabricated Metal Products, Nesoi",World Total,2016,"1,593,237,382"
Kentucky,"332 Fabricated Metal Products, Nesoi",World Total,2017,"1,582,993,925"
Kentucky,"333 Machinery, Except Electrical",World Total,2008,"3,279,842,327"
Kentucky,"333 Machinery, Except Electrical",World Total,2009,"1,810,474,900"
Kentucky,"333 Machinery, Except Electrical",World Total,2010,"2,100,677,060"
Kentucky,"333 Machinery, Except Electrical",World Total,2011,"2,510,080,160"
Kentucky,"333 Machinery, Except Electrical",World Total,2012,"3,091,325,646"
Kentucky,"333 Machinery, Except Electrical",World Total,2013,"4,249,778,012"
Kentucky,"333 Machinery, Except Electrical",World Total,2014,"4,378,766,558"
Kentucky,"333 Machinery, Except Electrical",World Total,2015,"4,299,453,071"
Kentucky,"333 Machinery, Except Electrical",World Total,2016,"3,988,664,238"
Kentucky,"333 Machinery, Except Electrical",World Total,2017,"4,449,207,271"
Kentucky,334 Computer & Electronic Products,World Total,2008,"7,109,166,865"
Kentucky,334 Computer & Electronic Products,World Total,2009,"6,801,038,243"
Kentucky,334 Computer & Electronic Products,World Total,2010,"9,735,587,761"
Kentucky,334 Computer & Electronic Products,World Total,2011,"7,740,040,573"
Kentucky,334 Computer & Electronic Products,World Total,2012,"6,829,313,019"
Kentucky,334 Computer & Electronic Products,World Total,2013,"6,629,684,313"
Kentucky,334 Computer & Electronic Products,World Total,2014,"6,290,591,405"
Kentucky,334 Computer & Electronic Products,World Total,2015,"5,168,503,168"
Kentucky,334 Computer & Electronic Products,World Total,2016,"5,548,103,778"
Kentucky,334 Computer & Electronic Products,World Total,2017,"7,266,121,471"
Kentucky,"335 Electrical Equipment, Appliances & Components",World Total,2008,"1,371,301,732"
Kentucky,"335 Electrical Equipment, Appliances & Components",World Total,2009,"1,650,765,993"
Kentucky,"335 Electrical Equipment, Appliances & Components",World Total,2010,"1,906,857,147"
Kentucky,"335 Electrical Equipment, Appliances & Components",World Total,2011,"1,879,347,885"
Kentucky,"335 Electrical Equipment, Appliances & Components",World Total,2012,"1,985,030,526"
Kentucky,"335 Electrical Equipment, Appliances & Components",World Total,2013,"1,846,375,376"
Kentucky,"335 Electrical Equipment, Appliances & Components",World Total,2014,"1,988,653,565"
Kentucky,"335 Electrical Equipment, Appliances & Components",World Total,2015,"1,964,046,676"
Kentucky,"335 Electrical Equipment, Appliances & Components",World Total,2016,"1,809,704,372"
Kentucky,"335 Electrical Equipment, Appliances & Components",World Total,2017,"1,850,525,773"
Kentucky,336 Transportation Equipment,World Total,2008,"5,669,966,769"
Kentucky,336 Transportation Equipment,World Total,2009,"4,554,705,897"
Kentucky,336 Transportation Equipment,World Total,2010,"5,193,898,133"
Kentucky,336 Transportation Equipment,World Total,2011,"5,210,355,226"
Kentucky,336 Transportation Equipment,World Total,2012,"6,981,564,914"
Kentucky,336 Transportation Equipment,World Total,2013,"8,078,086,771"
Kentucky,336 Transportation Equipment,World Total,2014,"8,620,327,730"
Kentucky,336 Transportation Equipment,World Total,2015,"9,273,659,367"
Kentucky,336 Transportation Equipment,World Total,2016,"9,100,283,417"
Kentucky,336 Transportation Equipment,World Total,2017,"9,070,103,759"
Kentucky,337 Furniture & Fixtures,World Total,2008,"159,269,541"
Kentucky,337 Furniture & Fixtures,World Total,2009,"150,023,559"
Kentucky,337 Furniture & Fixtures,World Total,2010,"163,962,734"
Kentucky,337 Furniture & Fixtures,World Total,2011,"168,534,013"
Kentucky,337 Furniture & Fixtures,World Total,2012,"248,065,232"
Kentucky,337 Furniture & Fixtures,World Total,2013,"223,935,460"
Kentucky,337 Furniture & Fixtures,World Total,2014,"238,494,032"
Kentucky,337 Furniture & Fixtures,World Total,2015,"333,160,945"
Kentucky,337 Furniture & Fixtures,World Total,2016,"346,867,613"
Kentucky,337 Furniture & Fixtures,World Total,2017,"349,624,046"
Kentucky,339 Miscellaneous Manufactured Commodities,World Total,2008,"523,932,105"
Kentucky,339 Miscellaneous Manufactured Commodities,World Total,2009,"505,069,330"
Kentucky,339 Miscellaneous Manufactured Commodities,World Total,2010,"593,402,462"
Kentucky,339 Miscellaneous Manufactured Commodities,World Total,2011,"605,648,678"
Kentucky,339 Miscellaneous Manufactured Commodities,World Total,2012,"593,090,543"
Kentucky,339 Miscellaneous Manufactured Commodities,World Total,2013,"607,992,698"
Kentucky,339 Miscellaneous Manufactured Commodities,World Total,2014,"736,582,237"
Kentucky,339 Miscellaneous Manufactured Commodities,World Total,2015,"826,852,451"
Kentucky,339 Miscellaneous Manufactured Commodities,World Total,2016,"974,228,305"
Kentucky,339 Miscellaneous Manufactured Commodities,World Total,2017,"1,237,267,827"
Kentucky,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2008,"240,752"
Kentucky,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2009,"56,846"
Kentucky,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2010,"202,328"
Kentucky,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2011,"374,102"
Kentucky,910 Waste And Scrap,World Total,2008,"64,194,597"
Kentucky,910 Waste And Scrap,World Total,2009,"46,821,367"
Kentucky,910 Waste And Scrap,World Total,2010,"104,811,734"
Kentucky,910 Waste And Scrap,World Total,2011,"142,258,401"
Kentucky,910 Waste And Scrap,World Total,2012,"139,613,013"
Kentucky,910 Waste And Scrap,World Total,2013,"105,551,113"
Kentucky,910 Waste And Scrap,World Total,2014,"129,250,985"
Kentucky,910 Waste And Scrap,World Total,2015,"133,596,259"
Kentucky,910 Waste And Scrap,World Total,2016,"135,954,503"
Kentucky,910 Waste And Scrap,World Total,2017,"169,605,113"
Kentucky,920 Used Or Second-hand Merchandise,World Total,2008,"12,454,041"
Kentucky,920 Used Or Second-hand Merchandise,World Total,2009,"7,860,648"
Kentucky,920 Used Or Second-hand Merchandise,World Total,2010,"3,193,575"
Kentucky,920 Used Or Second-hand Merchandise,World Total,2011,"3,767,719"
Kentucky,930 Used Or Second-hand Merchandise,World Total,2012,"5,154,503"
Kentucky,930 Used Or Second-hand Merchandise,World Total,2013,"4,475,660"
Kentucky,930 Used Or Second-hand Merchandise,World Total,2014,"9,419,298"
Kentucky,930 Used Or Second-hand Merchandise,World Total,2015,"8,220,694"
Kentucky,930 Used Or Second-hand Merchandise,World Total,2016,"17,146,819"
Kentucky,930 Used Or Second-hand Merchandise,World Total,2017,"34,429,692"
Kentucky,980 Goods Returned (exports For Canada Only),World Total,2008,"1,372,126,510"
Kentucky,980 Goods Returned (exports For Canada Only),World Total,2009,"1,449,287,086"
Kentucky,980 Goods Returned (exports For Canada Only),World Total,2010,"1,231,710,440"
Kentucky,980 Goods Returned (exports For Canada Only),World Total,2011,"1,121,614,356"
Kentucky,980 Goods Returned (exports For Canada Only),World Total,2012,"1,238,450,485"
Kentucky,980 Goods Returned (exports For Canada Only),World Total,2013,"1,679,398,488"
Kentucky,980 Goods Returned (exports For Canada Only),World Total,2014,"2,209,510,139"
Kentucky,980 Goods Returned (exports For Canada Only),World Total,2015,"2,547,378,464"
Kentucky,980 Goods Returned (exports For Canada Only),World Total,2016,"2,409,467,133"
Kentucky,980 Goods Returned (exports For Canada Only),World Total,2017,"2,674,921,740"
Kentucky,990 Other Special Classification Provisions,World Total,2008,"17,291,770"
Kentucky,990 Other Special Classification Provisions,World Total,2009,"16,125,404"
Kentucky,990 Other Special Classification Provisions,World Total,2010,"64,135,655"
Kentucky,990 Other Special Classification Provisions,World Total,2011,"116,258,573"
Kentucky,990 Other Special Classification Provisions,World Total,2012,"6,046,809"
Kentucky,990 Other Special Classification Provisions,World Total,2013,"7,145,137"
Kentucky,990 Other Special Classification Provisions,World Total,2014,"7,538,559"
Kentucky,990 Other Special Classification Provisions,World Total,2015,"6,774,894"
Kentucky,990 Other Special Classification Provisions,World Total,2016,"2,267,349"
Kentucky,990 Other Special Classification Provisions,World Total,2017,"3,795,681"
Louisiana,111 Agricultural Products,World Total,2008,"674,397,098"
Louisiana,111 Agricultural Products,World Total,2009,"599,364,760"
Louisiana,111 Agricultural Products,World Total,2010,"694,584,036"
Louisiana,111 Agricultural Products,World Total,2011,"1,090,821,246"
Louisiana,111 Agricultural Products,World Total,2012,"728,181,447"
Louisiana,111 Agricultural Products,World Total,2013,"651,035,984"
Louisiana,111 Agricultural Products,World Total,2014,"840,911,109"
Louisiana,111 Agricultural Products,World Total,2015,"700,349,091"
Louisiana,111 Agricultural Products,World Total,2016,"762,996,514"
Louisiana,111 Agricultural Products,World Total,2017,"803,330,625"
Louisiana,112 Livestock & Livestock Products,World Total,2008,"3,197,483"
Louisiana,112 Livestock & Livestock Products,World Total,2009,"2,626,805"
Louisiana,112 Livestock & Livestock Products,World Total,2010,"4,033,444"
Louisiana,112 Livestock & Livestock Products,World Total,2011,"3,585,743"
Louisiana,112 Livestock & Livestock Products,World Total,2012,"2,344,855"
Louisiana,112 Livestock & Livestock Products,World Total,2013,"2,324,880"
Louisiana,112 Livestock & Livestock Products,World Total,2014,"1,955,708"
Louisiana,112 Livestock & Livestock Products,World Total,2015,"3,157,020"
Louisiana,112 Livestock & Livestock Products,World Total,2016,"2,736,842"
